MISSOURI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Individual Income Tax Returns: 
Selected Income and Tax Items by State, 
ZIP Code, and Size of Adjusted Gross Income, 
65333,"$200,000 or more",** ,** ,** ,** ,** ,0,** ,** ,** ,0,0,0,0,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,** ,** ,** ,** ,0,0,** ,** ,** ,0,0,** ,** ,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,0,0,** ,** ,0,0,0,0,0,0,0,0,** ,** ,0,0,** ,** ,0,0,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65334,,410,170,190,20,370,0,260,230,870,0,0,0,0,30,120,"20,232",410,"20,629",300,"13,659",110,162,70,127,50,85,0,0,80,"1,515",70,393,40,345,90,"1,822",60,0,0,80,977,0,0,140,397,0,0,0,0,0,0,0,0,30,22,370,"7,145",370,"6,975",80,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,318,310,"13,133",320,"1,661",0,0,0,0,150,306,0,0,0,0,20,19,30,6,110,265,0,0,90,307,0,0,0,0,350,"1,941",60,122,30,84,50,124,0,0,0,0,270,"1,348",310,"1,675",0,0,0,0,110,387,270,669,270,651,0,0,
65334,"$1 under $25,000",120,90,20,20,110,0,70,60,140,0,0,0,0,** ,30,1327,120,1361,80,831,40,16,** ,** ,** ,** ,0,0,20,224,** ,** ,** ,** ,20,181,** ,0,0,30,97,0,0,30,34,0,0,0,0,0,0,0,0,** ,** ,110,1588,110,1528,30,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,30,164,40,18,0,0,0,0,** ,** ,0,0,0,0,20,19,0,0,** ,** ,0,0,30,38,0,0,0,0,90,149,30,49,30,84,** ,** ,0,0,0,0,30,15,50,54,0,0,0,0,20,25,80,120,80,116,0,0,
65334,"$25,000 under $50,000",120,50,50,** ,110,0,80,80,270,0,0,0,0,30,30,4220,120,4346,90,3125,** ,** ,** ,** ,** ,** ,0,0,30,599,** ,** ,** ,** ,40,761,40,0,0,** ,** ,0,0,40,126,0,0,0,0,0,0,0,0,** ,** ,110,2146,110,2110,30,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,90,110,1982,110,222,0,0,0,0,60,58,0,0,0,0,** ,** ,30,6,40,48,0,0,30,108,0,0,0,0,110,429,30,73,** ,** ,50,124,0,0,0,0,80,167,100,276,0,0,0,0,30,71,90,223,90,223,0,0,
65334,"$50,000 under $75,000",70,30,40,** ,60,0,50,40,160,0,0,0,0,** ,40,4007,70,4109,50,2497,40,69,40,80,30,55,0,0,30,692,40,199,40,345,** ,** ,** ,0,0,20,304,0,0,40,102,0,0,0,0,0,0,0,0,30,22,60,1283,60,1251,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,88,70,2603,70,307,0,0,0,0,30,70,0,0,0,0,** ,** ,** ,** ,40,127,0,0,30,161,0,0,0,0,60,326,0,0,0,0,** ,** ,0,0,0,0,60,237,60,300,0,0,0,0,30,123,40,115,40,115,0,0,
65334,"$75,000 under $100,000",40,** ,30,0,40,0,20,30,120,0,0,0,0,** ,** ,3470,40,"** 34,700",30,2373,** ,** ,** ,** ,** ,** ,0,0,** ,** ,** ,** ,** ,** ,30,880,** ,0,0,30,576,0,0,** ,** ,0,0,0,0,0,0,0,0,** ,** ,40,898,40,878,20,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,40,2539,40,304,0,0,0,0,20,73,0,0,0,0,** ,** ,0,0,** ,** ,0,0,** ,** ,0,0,0,0,40,301,0,0,0,0,** ,** ,0,0,0,0,40,231,40,244,0,0,0,0,** ,** ,30,89,30,89,0,0,
65334,"$100,000 under $200,000",60,** ,50,0,50,0,40,20,180,0,0,0,0,** ,20,7208,60,7343,50,4833,30,77,30,47,20,30,0,0,** ,** ,30,194,** ,** ,** ,** ,20,0,0,** ,** ,0,0,30,135,0,0,0,0,0,0,0,0,** ,** ,50,1230,50,1208,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,140,60,5845,60,810,0,0,0,0,40,105,0,0,0,0,** ,** ,0,0,30,90,0,0,** ,** ,0,0,0,0,50,736,0,0,0,0,0,0,0,0,0,0,60,698,60,801,0,0,0,0,30,168,30,122,30,108,0,0,
65334,"$200,000 or more",** ,** ,** ,** ,** ,0,** ,** ,** ,0,0,0,0,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,** ,** ,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,0,0,** ,** ,0,0,0,0,0,0,0,0,** ,** ,0,0,** ,** ,0,0,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65335,,120,50,60,0,120,0,80,80,220,0,0,0,0,0,40,"5,483",120,"5,527",90,"3,749",30,12,0,0,0,0,0,0,30,244,0,0,0,0,30,305,30,0,0,20,270,0,0,40,44,0,0,0,0,0,0,0,0,0,0,120,"2,328",120,"2,275",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,90,"3,317",90,402,0,0,0,0,30,28,0,0,0,0,0,0,0,0,0,0,0,0,30,45,0,0,0,0,110,553,20,50,0,0,0,0,0,0,0,0,80,365,100,437,0,0,0,0,30,30,90,200,90,192,0,0,
65335,"$1 under $25,000",50,30,** ,0,50,0,30,50,70,0,0,0,0,0,** ,585,50,"** 5,850",30,395,** ,** ,0,0,0,0,0,0,30,244,0,0,0,0,30,305,** ,0,0,20,270,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,50,786,50,764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,** ,** ,** ,** ,0,0,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,30,45,0,0,0,0,40,82,20,50,0,0,0,0,0,0,0,0,** ,** ,30,43,0,0,0,0,30,30,40,61,40,61,0,0,
65335,"$25,000 under $50,000",30,20,40,0,50,0,20,** ,60,0,0,0,0,0,40,1174,30,1218,40,1823,30,12,0,0,0,0,0,0,** ,** ,0,0,0,0,** ,** ,30,0,0,** ,** ,0,0,40,44,0,0,0,0,0,0,0,0,0,0,50,1005,50,987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,50,623,50,67,0,0,0,0,30,28,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,0,0,0,0,50,227,** ,** ,0,0,0,0,0,0,0,0,60,144,50,164,0,0,0,0,** ,** ,20,50,20,50,0,0,
65335,"$50,000 under $75,000",20,** ,** ,0,** ,0,30,30,40,0,0,0,0,0,** ,1238,20,"** 12,380",** ,** ,** ,** ,0,0,0,0,0,0,** ,** ,0,0,0,0,** ,** ,** ,0,0,** ,** ,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,20,825,20,98,0,0,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,0,0,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,0,0,0,0,** ,** ,30,89,30,81,0,0,
65335,"$75,000 under $100,000",20,** ,20,0,20,0,** ,** ,50,0,0,0,0,0,** ,2486,20,"** 24,860",20,1531,** ,** ,0,0,0,0,0,0,** ,** ,0,0,0,0,** ,** ,** ,0,0,** ,** ,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,20,537,20,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,20,1869,20,237,0,0,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,0,0,0,0,20,244,0,0,0,0,0,0,0,0,0,0,20,221,20,230,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,
65335,"$100,000 under $200,000",** ,** ,** ,0,** ,0,** ,** ,** ,0,0,0,0,0,** ,** ,** ,** ,** ,** ,** ,** ,0,0,0,0,0,0,** ,** ,0,0,0,0,** ,** ,** ,0,0,** ,** ,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,0,0,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,
65335,"$200,000 or more",** ,** ,** ,0,** ,0,** ,** ,** ,0,0,0,0,0,** ,** ,** ,** ,** ,** ,** ,** ,0,0,0,0,0,0,** ,** ,0,0,0,0,** ,** ,** ,0,0,** ,** ,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,0,0,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65336,,"2,770","1,270","1,180",260,"2,630",60,"1,300","2,070","5,450",0,0,0,0,380,550,"147,383","2,770","148,566","2,370","107,081",670,621,290,597,280,382,0,0,300,"2,875",310,"3,134",160,"1,970",700,"19,409",150,60,152,350,"4,104",50,"1,209",620,"1,183",60,15,0,0,40,180,40,103,270,289,"2,710","48,343","2,710","47,599",380,745,60,"1,459","6,300",0,0,40,255,0,0,40,69,30,19,50,298,50,310,40,314,0,0,0,0,0,0,30,226,0,0,260,803,"2,270","93,665","2,260","12,225",0,0,0,0,"1,140","2,162",50,3,160,104,170,134,390,70,730,"1,747",0,0,280,604,40,433,50,445,"2,650","15,506",430,"1,070",390,968,410,772,130,95,0,0,"1,870","10,063","2,030","10,854",0,0,0,0,430,"1,218","2,290","5,862","2,270","5,797",0,0,
65336,"$1 under $25,000",880,650,100,110,820,30,330,660,1070,0,0,0,0,120,150,11968,880,12138,700,9777,100,81,30,25,30,13,0,0,90,366,40,9,20,160,120,1288,40,30,80,40,88,20,40,130,170,0,0,0,0,** ,** ,** ,** ,30,28,870,11651,870,11445,110,206,** ,** ,** ,0,0,** ,** ,0,0,** ,** ,** ,** ,** ,** ,** ,** ,0,0,0,0,0,0,0,0,** ,** ,0,0,** ,** ,390,2576,390,266,0,0,0,0,180,50,0,0,** ,** ,30,12,110,17,40,16,0,0,90,102,** ,** ,** ,** ,790,1633,230,595,200,541,130,194,40,24,0,0,310,215,400,324,0,0,0,0,80,57,760,1366,750,1364,0,0,
65336,"$25,000 under $50,000",820,450,230,110,790,30,320,700,1480,0,0,0,0,150,140,28919,820,29141,720,24193,140,167,60,131,60,87,0,0,60,648,70,333,30,268,130,2750,30,** ,** ,100,629,** ,** ,150,222,30,7,0,0,** ,** ,** ,** ,80,65,820,13555,820,13369,100,186,** ,** ,** ,0,0,20,69,0,0,0,0,0,0,** ,** ,** ,** ,0,0,0,0,0,0,0,0,** ,** ,0,0,80,97,810,15149,800,1624,0,0,0,0,390,387,20,1,50,25,40,32,210,42,210,288,0,0,50,111,40,433,50,445,810,3236,200,475,190,427,190,391,30,22,0,0,600,1237,640,1354,0,0,0,0,80,99,740,1980,740,1975,0,0,
65336,"$50,000 under $75,000",450,120,290,40,440,** ,250,340,1160,0,0,0,0,70,90,27478,450,27744,390,21388,150,125,60,117,60,72,0,0,60,441,60,241,40,435,130,3690,50,30,72,80,1109,** ,** ,120,266,** ,** ,0,0,40,180,40,103,60,78,440,9166,440,9020,70,146,40,887,2079,0,0,** ,** ,0,0,** ,** ,** ,** ,30,123,30,121,** ,** ,0,0,0,0,0,0,** ,** ,0,0,60,112,450,17946,450,2081,0,0,0,0,250,646,** ,** ,40,26,40,35,70,11,200,553,0,0,50,100,** ,** ,** ,** ,440,2587,** ,** ,** ,** ,90,187,40,29,0,0,360,1436,390,1568,0,0,0,0,70,127,370,1144,370,1138,0,0,
65336,"$75,000 under $100,000",270,50,240,** ,260,** ,160,190,760,0,0,0,0,40,70,23874,270,24085,250,18111,100,49,40,49,40,35,0,0,40,701,40,172,20,313,120,3533,** ,** ,** ,60,901,** ,** ,100,211,30,8,0,0,** ,** ,** ,** ,50,59,260,6110,260,6038,40,72,** ,** ,** ,0,0,** ,** ,0,0,40,69,30,19,** ,** ,** ,** ,40,314,0,0,0,0,0,0,30,226,0,0,50,142,270,17326,270,2073,0,0,0,0,140,468,** ,** ,30,26,30,22,0,0,120,398,0,0,40,110,0,0,0,0,270,2155,0,0,0,0,** ,** ,** ,** ,0,0,260,1605,260,1731,0,0,0,0,60,198,210,621,210,618,0,0,
65336,"$100,000 under $200,000",310,** ,290,** ,290,** ,210,180,850,0,0,0,0,** ,100,38999,310,39313,270,27746,150,177,100,275,90,175,0,0,50,719,100,2379,50,794,200,8148,30,** ,** ,70,1377,30,1169,120,314,** ,** ,0,0,** ,** ,** ,** ,50,59,290,7098,290,6977,60,135,20,572,4221,0,0,20,186,0,0,** ,** ,** ,** ,20,175,20,189,** ,** ,0,0,0,0,0,0,** ,** ,0,0,70,452,310,31363,310,4373,0,0,0,0,150,517,30,2,40,27,30,33,0,0,130,415,0,0,50,181,0,0,0,0,300,4311,0,0,0,0,0,0,20,20,0,0,300,3856,300,3985,0,0,0,0,110,330,210,751,200,702,0,0,
65336,"$200,000 or more",40,** ,30,** ,30,** ,30,** ,130,0,0,0,0,** ,** ,16145,40,"** 161,450",40,5866,30,22,** ,** ,** ,** ,0,0,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,** ,** ,** ,** ,** ,** ,0,0,0,0,** ,** ,0,0,0,0,30,763,30,750,** ,** ,** ,** ,** ,0,0,** ,** ,0,0,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,0,0,0,0,** ,** ,0,0,** ,** ,40,9305,40,1808,0,0,0,0,30,94,** ,** ,** ,** ,0,0,0,0,30,77,0,0,** ,** ,0,0,0,0,40,1584,0,0,0,0,0,0,0,0,0,0,40,1714,40,1892,0,0,0,0,30,407,** ,** ,** ,** ,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65337,,860,340,340,140,790,0,490,550,"1,720",0,0,0,0,70,210,"38,373",860,"38,845",710,"27,405",190,147,100,136,90,102,0,0,100,"1,030",100,674,60,737,170,"3,736",100,50,76,120,"1,283",30,560,180,472,0,0,0,0,20,82,0,0,30,20,830,"14,999",830,"14,740",130,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,458,670,"23,045",670,"2,834",0,0,0,0,370,583,0,0,20,9,40,40,130,38,260,467,0,0,130,339,30,262,30,273,790,"3,918",180,511,180,460,170,324,30,25,0,0,500,"2,247",560,"2,692",0,0,0,0,170,576,640,"1,876",640,"1,860",0,0,
65337,"$1 under $25,000",290,190,40,40,270,0,140,190,380,0,0,0,0,30,70,3918,290,3987,220,3002,40,16,** ,** ,** ,** ,0,0,40,364,** ,** ,** ,** ,40,347,40,** ,** ,** ,** ,** ,** ,50,69,0,0,0,0,20,82,0,0,0,0,280,4063,280,3972,50,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,120,683,120,71,0,0,0,0,40,15,0,0,0,0,** ,** ,20,6,** ,** ,0,0,40,74,30,262,30,273,250,563,80,238,80,210,50,81,** ,** ,0,0,90,56,120,130,0,0,0,0,30,45,230,476,230,472,0,0,
65337,"$25,000 under $50,000",280,100,80,100,250,0,140,200,610,0,0,0,0,40,60,9756,280,9862,250,8216,50,28,40,36,40,23,0,0,20,232,40,110,40,304,40,640,** ,50,76,50,276,30,560,40,106,0,0,0,0,** ,** ,0,0,** ,** ,270,4809,270,4748,30,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,60,270,4760,270,508,0,0,0,0,170,185,0,0,20,9,** ,** ,90,28,140,156,0,0,30,87,** ,** ,** ,** ,270,1174,100,273,100,250,120,243,** ,** ,0,0,160,322,180,413,0,0,0,0,40,81,230,841,230,839,0,0,
65337,"$50,000 under $75,000",130,30,90,** ,130,0,90,80,330,0,0,0,0,** ,40,7880,130,8045,120,6034,30,17,30,36,30,25,0,0,40,434,30,167,** ,** ,30,695,30,** ,** ,30,326,** ,** ,60,165,0,0,0,0,** ,** ,0,0,30,20,130,2776,130,2727,20,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,182,130,4991,130,562,0,0,0,0,80,154,0,0,** ,** ,40,40,20,4,60,130,0,0,30,73,** ,** ,** ,** ,130,633,** ,** ,** ,** ,** ,** ,30,25,0,0,110,408,110,484,0,0,0,0,40,85,90,234,90,228,0,0,
65337,"$75,000 under $100,000",80,20,60,0,70,0,60,40,200,0,0,0,0,** ,20,6666,80,"** 66,660",60,4592,30,50,** ,** ,** ,** ,0,0,** ,** ,** ,** ,20,433,30,871,** ,** ,** ,40,681,** ,** ,** ,** ,0,0,0,0,** ,** ,0,0,** ,** ,80,1729,80,1695,30,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,80,4797,80,585,0,0,0,0,40,114,0,0,** ,** ,** ,** ,0,0,30,95,0,0,30,105,0,0,0,0,70,605,0,0,0,0,** ,** ,** ,** ,0,0,70,471,80,517,0,0,0,0,30,72,50,160,50,160,0,0,
65337,"$100,000 under $200,000",80,** ,70,** ,70,0,60,40,200,0,0,0,0,0,20,10153,80,10285,60,5561,40,36,30,64,20,54,0,0,** ,** ,30,397,** ,** ,30,1183,30,** ,** ,** ,** ,** ,** ,30,132,0,0,0,0,** ,** ,0,0,** ,** ,70,1622,70,1598,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,216,70,7814,70,1108,0,0,0,0,40,115,0,0,** ,** ,** ,** ,0,0,30,86,0,0,** ,** ,0,0,0,0,70,943,0,0,0,0,0,0,** ,** ,0,0,70,990,70,1148,0,0,0,0,30,293,40,165,40,161,0,0,
65337,"$200,000 or more",** ,** ,** ,** ,** ,0,** ,** ,** ,0,0,0,0,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,0,0,** ,** ,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,0,0,** ,** ,0,0,** ,** ,0,0,0,0,** ,** ,0,0,** ,** ,0,0,** ,** ,** ,** ,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65338,,"1,250",480,610,140,"1,190",20,850,810,"2,530",0,0,0,0,150,430,"59,263","1,250","59,912",920,"37,721",410,441,180,244,170,139,0,0,230,"2,591",210,"1,869",150,"2,052",340,"7,206",140,60,138,240,"2,884",60,"3,640",300,649,30,7,0,0,40,99,0,0,70,57,"1,230","23,316","1,230","22,684",320,631,30,876,"4,332",0,0,20,217,0,0,20,42,0,0,30,195,30,201,0,0,0,0,0,0,0,0,0,0,0,0,160,961,880,"36,383",870,"4,866",0,0,0,0,410,644,30,0,40,25,30,22,130,24,290,556,0,0,200,430,70,747,70,761,"1,140","6,995",280,732,260,611,210,365,0,0,0,0,710,"4,209",850,"4,847",0,0,0,0,230,667,960,"2,688",940,"2,556",0,0,
65338,"$1 under $25,000",500,290,140,70,470,20,310,320,830,0,0,0,0,60,180,5880,500,6001,310,3695,120,83,50,29,40,14,0,0,80,778,40,120,50,314,110,1022,40,20,42,30,54,** ,** ,100,121,0,0,0,0,** ,** ,0,0,** ,** ,500,8145,500,7855,150,290,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,140,746,140,77,0,0,0,0,50,20,0,0,** ,** ,** ,** ,** ,** ,30,12,0,0,90,123,40,436,40,436,410,1011,190,499,180,421,100,160,0,0,0,0,110,57,200,183,0,0,0,0,40,42,390,869,390,865,0,0,
65338,"$25,000 under $50,000",340,130,140,70,320,** ,230,240,670,0,0,0,0,60,100,11993,340,12142,270,8851,90,133,50,82,50,51,0,0,70,774,60,266,50,557,70,1326,40,20,42,80,488,40,363,80,149,30,7,0,0,40,99,0,0,30,25,330,6208,330,6066,70,142,** ,** ,** ,0,0,0,0,0,0,** ,** ,0,0,** ,** ,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,70,78,330,5632,320,583,0,0,0,0,160,162,30,0,** ,** ,30,22,90,18,100,131,0,0,50,92,30,311,30,325,320,1273,90,233,80,190,80,168,0,0,0,0,220,420,260,529,0,0,0,0,50,64,280,807,280,807,0,0,
65338,"$50,000 under $75,000",200,40,140,** ,190,** ,140,130,480,0,0,0,0,30,70,12498,200,12609,160,8869,80,76,30,44,50,43,0,0,50,629,40,223,** ,** ,70,1748,40,20,54,50,799,** ,** ,60,111,** ,** ,0,0,** ,** ,0,0,20,12,200,4280,200,4196,40,84,** ,** ,** ,0,0,** ,** ,0,0,20,42,0,0,** ,** ,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,60,209,200,7980,200,916,0,0,0,0,100,214,** ,** ,40,25,** ,** ,40,6,80,192,0,0,30,62,** ,** ,** ,** ,200,1078,** ,** ,0,0,30,37,0,0,0,0,170,702,180,781,0,0,0,0,60,100,150,396,140,394,0,0,
65338,"$75,000 under $100,000",90,20,80,0,90,** ,70,50,230,0,0,0,0,** ,40,7894,90,7959,70,4817,50,66,20,24,** ,** ,0,0,** ,** ,30,128,20,358,40,1206,** ,** ,** ,40,719,** ,** ,20,65,** ,** ,0,0,** ,** ,0,0,20,20,90,2138,90,2074,30,64,30,876,4332,0,0,0,0,0,0,** ,** ,0,0,30,195,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,90,5564,90,653,0,0,0,0,40,104,** ,** ,** ,** ,** ,** ,0,0,30,96,0,0,30,153,0,0,0,0,90,697,0,0,0,0,0,0,0,0,0,0,90,548,90,605,0,0,0,0,30,96,60,187,60,184,0,0,
65338,"$100,000 under $200,000",100,** ,90,** ,100,** ,80,70,260,0,0,0,0,** ,40,13290,100,13493,110,11489,50,15,30,65,30,31,0,0,30,410,40,1132,30,823,50,1904,20,** ,** ,40,824,20,3277,40,203,0,0,0,0,** ,** ,0,0,** ,** ,110,2545,110,2493,30,51,** ,** ,** ,0,0,20,217,0,0,** ,** ,0,0,** ,** ,30,201,0,0,0,0,0,0,0,0,0,0,0,0,30,674,100,10682,100,1538,0,0,0,0,60,144,** ,** ,** ,** ,** ,** ,0,0,50,125,0,0,** ,** ,0,0,0,0,100,1633,0,0,0,0,0,0,0,0,0,0,100,1413,100,1483,0,0,0,0,50,365,80,429,70,306,0,0,
65338,"$200,000 or more",20,0,20,0,20,0,20,** ,60,0,0,0,0,0,** ,7708,20,"** 77,080",** ,** ,20,68,** ,** ,** ,** ,0,0,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,** ,** ,** ,** ,** ,** ,0,0,0,0,** ,** ,0,0,0,0,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,** ,** ,0,0,** ,** ,0,0,** ,** ,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,20,5779,20,1099,0,0,0,0,** ,** ,** ,** ,0,0,0,0,0,0,** ,** ,0,0,** ,** ,0,0,0,0,20,1303,0,0,0,0,0,0,0,0,0,0,20,1069,20,1266,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
